task_type,input_size_total_bytes,peak_mem_bytes
TmpltBank,null,404532828
Inspiral,null,3211711664
Inspiral,null,2946091924
Inspiral,null,3972410107
Inspiral,null,4332196209
Inspiral,null,3182475628
Inspiral,null,2774275589
Inspiral,null,2306249856
Inspiral,null,3170258661
Inspiral,null,4400190025
Inspiral,null,2956831714
Inspiral,null,2354585892
Inspiral,null,3069293537
Inspiral,null,695337070
Inspiral,null,4234611030
Inspiral,null,1572138497
Inspiral,null,3289529369
Inspiral,null,3121938137
Inspiral,null,3181334492
Inspiral,null,3049287625
Inspiral,null,2676054361
Inspiral,null,3218349512
Inspiral,null,3027390958
Inspiral,null,3578254940
Inspiral,null,1441582934
Inspiral,null,3598009743
Inspiral,null,2149531866
Inspiral,null,3240354939
Inspiral,null,3164504024
Inspiral,null,4706285966
Inspiral,null,3369683848
Inspiral,null,2391528595
Inspiral,null,2200236964
Inspiral,null,4010823278
Inspiral,null,3399138528
Inspiral,null,3238218453
Inspiral,null,3050882581
Inspiral,null,2642589918
Inspiral,null,4629236344
Inspiral,null,3487549753
Inspiral,null,2989613729
Inspiral,null,2584755656
Inspiral,null,1335621289
Inspiral,null,1823762281
Inspiral,null,4851584365
Inspiral,null,3552356692
Inspiral,null,3756099745
Inspiral,null,2331568527
Inspiral,null,2473075909
Inspiral,null,3530779333
Inspiral,null,4370891527
Inspiral,null,3071906388
Inspiral,null,3816689481
Inspiral,null,2693391982
Inspiral,null,2438012559
Inspiral,null,4687954466
Inspiral,null,2415365631
Inspiral,null,3496832187
Inspiral,null,4483703582
Inspiral,null,3175089477
Inspiral,null,2208755514
Inspiral,null,4218884617
Inspiral,null,3564068478
Inspiral,null,2716874056
Inspiral,null,2331517750
Inspiral,null,3493755606
Inspiral,null,3254466929
Inspiral,null,2228953578
Inspiral,null,1592900924
Inspiral,null,2475058951
Inspiral,null,2574652385
Inspiral,null,4182743748
Inspiral,null,3652968015
Inspiral,null,3452900032
Inspiral,null,1577097612
Inspiral,null,4994020487
Inspiral,null,2166195744
Inspiral,null,1924906266
Inspiral,null,2372789224
Inspiral,null,2714526874
Inspiral,null,2084878049
Inspiral,null,2898788055
Inspiral,null,2999974814
Inspiral,null,2353840761
Inspiral,null,2483839846
Inspiral,null,2506518641
Inspiral,null,3027401492
Inspiral,null,843061192
Inspiral,null,3304808479
Inspiral,null,2048930167
Inspiral,null,3768096699
Inspiral,null,2265962462
Inspiral,null,3197622019
Inspiral,null,4011583478
Inspiral,null,2780146242
Inspiral,null,2889348061
Inspiral,null,2843789770
Inspiral,null,3722815456
Inspiral,null,1952331287
Inspiral,null,3743260650
Inspiral,null,2538321276
Inspiral,null,2855540406
Inspiral,null,3173195227
Inspiral,null,2671888255
Inspiral,null,3153720154
Inspiral,null,3660511864
Inspiral,null,2883536266
Inspiral,null,2446412732
Inspiral,null,4133682601
Inspiral,null,2916648719
Inspiral,null,1171273195
Inspiral,null,4371536840
Inspiral,null,2381982098
Inspiral,null,2446909073
Inspiral,null,3983898855
Inspiral,null,2147798975
Inspiral,null,2362130296
Inspiral,null,3481348497
Inspiral,null,3225010813
Inspiral,null,3142522865
Inspiral,null,3260886366
Inspiral,null,1854968970
Inspiral,null,2968857366
Inspiral,null,3278793314
Inspiral,null,2415906463
Inspiral,null,2124330619
Inspiral,null,2493484065
Inspiral,null,2429798989
Inspiral,null,3606080822
Inspiral,null,2514221351
Inspiral,null,4795110440
Inspiral,null,2493960101
Inspiral,null,3594896272
Inspiral,null,3145649502
Inspiral,null,4306595588
Inspiral,null,3930519144
Inspiral,null,3108278722
Inspiral,null,2720514242
Inspiral,null,1387930590
Inspiral,null,4104059359
Inspiral,null,3318500498
Inspiral,null,3459757116
Inspiral,null,2779869754
Inspiral,null,4322807419
Inspiral,null,3272472727
Inspiral,null,2750114289
Inspiral,null,3525389428
Inspiral,null,4103866298
Inspiral,null,2437815655
Inspiral,null,2536003233
Inspiral,null,4200567299
Inspiral,null,2578947762
Inspiral,null,3711002441
Inspiral,null,2143563951
Inspiral,null,3562146710
Inspiral,null,2420224162
Inspiral,null,3431318129
Inspiral,null,2848351621
Inspiral,null,2541261484
Inspiral,null,2648080381
Inspiral,null,3211444193
Inspiral,null,4235530733
Inspiral,null,2566509435
Inspiral,null,2853660732
Inspiral,null,2621674485
Inspiral,null,2812997273
Inspiral,null,2512229376
Inspiral,null,2782748265
Inspiral,null,3405686216
Inspiral,null,3676241256
Inspiral,null,2068187467
Inspiral,null,2134187067
Inspiral,null,3066505792
Inspiral,null,4035165025
Inspiral,null,3505530096
Inspiral,null,3001680786
Inspiral,null,2474957157
Inspiral,null,2441709897
Inspiral,null,3292461898
Inspiral,null,3154145387
Inspiral,null,2953866018
Inspiral,null,1536675707
Inspiral,null,3483854427
Inspiral,null,4270930653
Inspiral,null,3205129606
Inspiral,null,3686975538
Inspiral,null,4186993933
Inspiral,null,2791897231
Inspiral,null,4110268370
Inspiral,null,2445884559
Inspiral,null,3063029195
Inspiral,null,3423902057
Inspiral,null,3433496031
Inspiral,null,4257639085
Inspiral,null,4421770309
Inspiral,null,3333772911
Inspiral,null,2482404895
Inspiral,null,1817078007
Inspiral,null,2755207886
Inspiral,null,3086179564
Inspiral,null,2300695334
Inspiral,null,2278319998
Inspiral,null,1687476114
Inspiral,null,2463187505
Inspiral,null,1940292381
Inspiral,null,3641578971
Inspiral,null,3003431561
Inspiral,null,2910338828
Inspiral,null,2209296918
Inspiral,null,3102562366
Inspiral,null,2885378676
Inspiral,null,2386839724
Inspiral,null,2326006878
Inspiral,null,3902018298
Inspiral,null,3058035032
Inspiral,null,3773424538
Inspiral,null,2837834972
Inspiral,null,2829456681
Inspiral,null,3771118461
Inspiral,null,3073525226
Inspiral,null,2692655506
Inspiral,null,3423171540
Inspiral,null,3505682398
Inspiral,null,1918694742
Inspiral,null,3357628859
Inspiral,null,3798307441
Inspiral,null,1627187144
Inspiral,null,2667432652
Inspiral,null,3021792166
Inspiral,null,1608464120
Inspiral,null,2795962229
Inspiral,null,3074662654
Inspiral,null,3484847757
Inspiral,null,1639621299
Inspiral,null,2844464934
Inspiral,null,3684533889
Inspiral,null,3266040816
Inspiral,null,2620475951
Inspiral,null,2421225775
Inspiral,null,2329693431
Inspiral,null,3095000531
Inspiral,null,3860611418
Inspiral,null,4557933738
Inspiral,null,4508926601
Inspiral,null,3811020821
Inspiral,null,1975209534
Inspiral,null,4144331579
Inspiral,null,2101213097
Inspiral,null,2527639744
Thinca,null,980595
Thinca,null,1189786
TrigBank,null,1882805
TrigBank,null,2045343
TrigBank,null,2099061
TrigBank,null,2166583
TrigBank,null,2209647
TrigBank,null,2103344
TrigBank,null,2438599
TrigBank,null,1776317
TrigBank,null,2065707
TrigBank,null,1912736
TrigBank,null,2119598
TrigBank,null,1948218
TrigBank,null,1754302
TrigBank,null,1766281
TrigBank,null,1849214
TrigBank,null,2254466
TrigBank,null,1997326
TrigBank,null,2111062
TrigBank,null,2122864
TrigBank,null,1931786
TrigBank,null,2070398
TrigBank,null,2095280
TrigBank,null,2094520
TrigBank,null,1988333
TrigBank,null,2056701
TrigBank,null,2002963
TrigBank,null,2112296
TrigBank,null,2102759
TrigBank,null,1718953
TrigBank,null,2068558
TrigBank,null,1921933
TrigBank,null,1862845
TrigBank,null,1936429
TrigBank,null,2143945
TrigBank,null,1628212
TrigBank,null,1889611
TrigBank,null,2010758
TrigBank,null,2006573
TrigBank,null,1792353
TrigBank,null,2018086
TrigBank,null,1996319
TrigBank,null,1813415
TrigBank,null,2142542
TrigBank,null,1667823
TrigBank,null,1993469
TrigBank,null,1916535
TrigBank,null,2106194
TrigBank,null,1737537
TrigBank,null,1977179
TrigBank,null,1831951
TrigBank,null,2094018
TrigBank,null,2238298
TrigBank,null,1840617
TrigBank,null,2221012
TrigBank,null,2074003
TrigBank,null,1923914
TrigBank,null,1895133
TrigBank,null,2013571
TrigBank,null,2360039
TrigBank,null,2196046
TrigBank,null,1766631
TrigBank,null,2299671
TrigBank,null,2089703
TrigBank,null,2337983
TrigBank,null,2057690
TrigBank,null,2239930
TrigBank,null,1776468
TrigBank,null,1902441
TrigBank,null,2156319
TrigBank,null,2063142
TrigBank,null,2022568
TrigBank,null,2246932
TrigBank,null,2211114
TrigBank,null,2070879
TrigBank,null,2026455
TrigBank,null,2104964
TrigBank,null,2095950
TrigBank,null,2224870
TrigBank,null,1833333
TrigBank,null,1779782
TrigBank,null,2077201
TrigBank,null,2068102
TrigBank,null,2030165
TrigBank,null,1924877
TrigBank,null,2214904
TrigBank,null,2145685
TrigBank,null,2061616
TrigBank,null,2053080
TrigBank,null,2120972
TrigBank,null,2076900
TrigBank,null,2012831
TrigBank,null,2079243
TrigBank,null,1846981
TrigBank,null,2145151
TrigBank,null,2016170
TrigBank,null,1999211
TrigBank,null,1876872
TrigBank,null,1971889
TrigBank,null,2052856
TrigBank,null,2252262
TrigBank,null,1991330
TrigBank,null,2106097
TrigBank,null,2182360
TrigBank,null,2228868
TrigBank,null,2089801
TrigBank,null,2077597
TrigBank,null,2036890
TrigBank,null,2206033
TrigBank,null,1900559
TrigBank,null,2348330
TrigBank,null,2125106
TrigBank,null,1996845
TrigBank,null,2043988
TrigBank,null,2273117
TrigBank,null,2017976
TrigBank,null,2123783
TrigBank,null,2165772
TrigBank,null,2016878
TrigBank,null,2087204
TrigBank,null,2079707
TrigBank,null,2085447
TrigBank,null,1939509
TrigBank,null,2072204
TrigBank,null,1979502
TrigBank,null,1981351
TrigBank,null,1762262
TrigBank,null,2072828
TrigBank,null,2242539
TrigBank,null,1911549
TrigBank,null,2247445
TrigBank,null,2151294
TrigBank,null,2263308
TrigBank,null,2210041
TrigBank,null,1820173
TrigBank,null,2027330
TrigBank,null,1994914
TrigBank,null,1885332
TrigBank,null,1878960
TrigBank,null,1883958
TrigBank,null,2238460
TrigBank,null,2158074
TrigBank,null,1991522
TrigBank,null,2025858
TrigBank,null,2163932
TrigBank,null,2066916
TrigBank,null,2098888
TrigBank,null,1927220
TrigBank,null,2161561
TrigBank,null,2003519
TrigBank,null,1960448
TrigBank,null,2035624
TrigBank,null,1809241
TrigBank,null,1881794
TrigBank,null,1946126
TrigBank,null,1873037
TrigBank,null,1831259
TrigBank,null,1909249
TrigBank,null,2173331
TrigBank,null,2003472
TrigBank,null,2041192
TrigBank,null,2008328
TrigBank,null,1946429
TrigBank,null,2097761
TrigBank,null,1888176
TrigBank,null,1956719
TrigBank,null,1890768
TrigBank,null,2039897
TrigBank,null,2064039
TrigBank,null,2314432
TrigBank,null,2140630
TrigBank,null,1829119
TrigBank,null,2201692
TrigBank,null,2230406
TrigBank,null,1910875
TrigBank,null,2107308
TrigBank,null,2174819
TrigBank,null,2008111
TrigBank,null,2050336
TrigBank,null,1972898
TrigBank,null,1987157
TrigBank,null,1981868
TrigBank,null,2117012
TrigBank,null,2088684
TrigBank,null,2213994
TrigBank,null,1802010
TrigBank,null,1985597
TrigBank,null,2166901
TrigBank,null,1867910
TrigBank,null,2148899
TrigBank,null,2217527
TrigBank,null,1800136
TrigBank,null,1673728
TrigBank,null,2131432
TrigBank,null,2043777
TrigBank,null,2049423
TrigBank,null,1852129
TrigBank,null,2058328
TrigBank,null,2138361
TrigBank,null,2092152
TrigBank,null,2283921
TrigBank,null,2253501
TrigBank,null,2112614
TrigBank,null,2049651
TrigBank,null,1975652
TrigBank,null,2005791
TrigBank,null,1896835
TrigBank,null,2026064
TrigBank,null,2185905
TrigBank,null,2012991
TrigBank,null,2063922
TrigBank,null,2024647
TrigBank,null,1953476
TrigBank,null,2051593
TrigBank,null,1733064
TrigBank,null,1975406
TrigBank,null,2124439
TrigBank,null,2186074
TrigBank,null,2016123
TrigBank,null,1956914
TrigBank,null,2107992
TrigBank,null,2168112
TrigBank,null,2152899
TrigBank,null,1936303
TrigBank,null,2112727
TrigBank,null,1839267
TrigBank,null,2258160
TrigBank,null,2226627
TrigBank,null,2180754
TrigBank,null,1964763
TrigBank,null,1996574
TrigBank,null,1859228
TrigBank,null,1955050
TrigBank,null,2128545
TrigBank,null,1969971
TrigBank,null,2234623
TrigBank,null,2095370
TrigBank,null,1843449
TrigBank,null,2273766
TrigBank,null,2034323
TrigBank,null,1912596
TrigBank,null,1886229
TrigBank,null,2182018
TrigBank,null,2213593
TrigBank,null,2025681
TrigBank,null,1790657
TrigBank,null,2175275
TrigBank,null,1719626
TrigBank,null,2139959
TrigBank,null,1906837
TrigBank,null,2164048
Inspiral,null,2595168352
Inspiral,null,2492316919
Inspiral,null,2015346130
Inspiral,null,2732127575
Inspiral,null,3703986399
Inspiral,null,3811698744
Inspiral,null,3809768089
Inspiral,null,2286681505
Inspiral,null,2376363099
Inspiral,null,2245705469
Inspiral,null,3296152237
Inspiral,null,4060256551
Inspiral,null,3548203139
Inspiral,null,2566320184
Inspiral,null,2021907528
Inspiral,null,2606183131
Inspiral,null,2516514385
Inspiral,null,3021197333
Inspiral,null,2585098184
Inspiral,null,3558827698
Inspiral,null,3573860250
Inspiral,null,2892674304
Inspiral,null,3041608142
Inspiral,null,3418837571
Inspiral,null,2923498374
Inspiral,null,2639234242
Inspiral,null,2183753337
Inspiral,null,4044046609
Inspiral,null,2518095520
Inspiral,null,2844212264
Inspiral,null,904839737
Inspiral,null,2850821926
Inspiral,null,3131793161
Inspiral,null,2695780309
Inspiral,null,3894805260
Inspiral,null,3447205400
Inspiral,null,4424634255
Inspiral,null,2365595901
Inspiral,null,2032056448
Inspiral,null,3164003892
Inspiral,null,3501813034
Inspiral,null,4101276416
Inspiral,null,3384735221
Inspiral,null,3286700186
Inspiral,null,3360979096
Inspiral,null,3240749557
Inspiral,null,2291588971
Inspiral,null,4362695144
Inspiral,null,3896387489
Inspiral,null,3690376031
Inspiral,null,2450413196
Inspiral,null,2587893178
Inspiral,null,1745749928
Inspiral,null,4855121448
Inspiral,null,1689634360
Inspiral,null,2492308132
Inspiral,null,1708869526
Inspiral,null,2004590341
Inspiral,null,2176851646
Inspiral,null,2054181226
Inspiral,null,3010482813
Inspiral,null,3404468392
Inspiral,null,3427700781
Inspiral,null,2857777842
Inspiral,null,3434799991
Inspiral,null,2304903917
Inspiral,null,4068755059
Inspiral,null,2351417068
Inspiral,null,2394051950
Inspiral,null,3734311367
Inspiral,null,2275342346
Inspiral,null,2485976037
Inspiral,null,2948974323
Inspiral,null,2409106029
Inspiral,null,2491659899
Inspiral,null,4423005577
Inspiral,null,3567293624
Inspiral,null,2354800617
Inspiral,null,4019512584
Inspiral,null,3213899817
Inspiral,null,1617484492
Inspiral,null,3653448982
Inspiral,null,3271132349
Inspiral,null,3398289323
Inspiral,null,3514007623
Inspiral,null,2482636441
Inspiral,null,4692663053
Inspiral,null,2238476191
Inspiral,null,3926394059
Inspiral,null,2924400958
Inspiral,null,1699926282
Inspiral,null,3801027936
Inspiral,null,2070294415
Inspiral,null,4067777273
Inspiral,null,4628085481
Inspiral,null,1939103393
Inspiral,null,2718476786
Inspiral,null,3919506006
Inspiral,null,2360914030
Inspiral,null,4248967375
Inspiral,null,3858582746
Inspiral,null,2415983913
Inspiral,null,3858459240
Inspiral,null,2740501790
Inspiral,null,3276078082
Inspiral,null,3294456052
Inspiral,null,1519674759
Inspiral,null,1071874055
Inspiral,null,3719084912
Inspiral,null,2236223378
Inspiral,null,3778328581
Inspiral,null,4094033985
Inspiral,null,3844009278
Inspiral,null,2427653146
Inspiral,null,4044963725
Inspiral,null,1969203584
Inspiral,null,1544581281
Inspiral,null,3285794311
Inspiral,null,1706577603
Inspiral,null,3063932994
Inspiral,null,3249530351
Inspiral,null,2660423587
Inspiral,null,2141612091
Inspiral,null,2712489738
Inspiral,null,3023831458
Inspiral,null,2680590768
Inspiral,null,3354757639
Inspiral,null,1791341248
Inspiral,null,2005461482
Inspiral,null,3294520582
Inspiral,null,2729603791
Inspiral,null,2724010266
Inspiral,null,3539530551
Inspiral,null,2871904970
Inspiral,null,1052308768
Inspiral,null,3126537521
Inspiral,null,3401836165
Inspiral,null,2571362602
Inspiral,null,2602757800
Inspiral,null,3589533002
Inspiral,null,3319423052
Inspiral,null,3787844154
Inspiral,null,2447679565
Inspiral,null,2313983463
Inspiral,null,2920451815
Inspiral,null,2691360286
Inspiral,null,3693860755
Inspiral,null,4073097744
Inspiral,null,2507562211
Inspiral,null,2894361839
Inspiral,null,3121619424
Inspiral,null,2965525584
Inspiral,null,4275332201
Inspiral,null,4041444303
Inspiral,null,3545029670
Inspiral,null,3747105625
Inspiral,null,3641155190
Inspiral,null,3666102991
Inspiral,null,3476597932
Inspiral,null,3728765096
Inspiral,null,1890272036
Inspiral,null,3302568010
Inspiral,null,2725850029
Inspiral,null,1540505794
Inspiral,null,3439926117
Inspiral,null,3082044565
Inspiral,null,3008847737
Inspiral,null,1735437072
Inspiral,null,1815219338
Inspiral,null,2342807026
Inspiral,null,2544470465
Inspiral,null,1634024507
Inspiral,null,2952885105
Inspiral,null,2574341649
Inspiral,null,2407473678
Inspiral,null,2445362386
Inspiral,null,3230202845
Inspiral,null,2732781614
Inspiral,null,3489495257
Inspiral,null,2597549640
Inspiral,null,4211637230
Inspiral,null,1239864990
Inspiral,null,3340789902
Inspiral,null,3233914315
Inspiral,null,2901055447
Inspiral,null,3419916728
Inspiral,null,3778598782
Inspiral,null,3576594983
Inspiral,null,3387323783
Inspiral,null,837199878
Inspiral,null,3810373268
Inspiral,null,4080646603
Inspiral,null,2350706527
Inspiral,null,3885189158
Inspiral,null,3277331218
Inspiral,null,2795073485
Inspiral,null,2224240660
Inspiral,null,3148037477
Inspiral,null,3954490373
Inspiral,null,3509745959
Inspiral,null,2625293390
Inspiral,null,5361884188
Inspiral,null,2555154217
Inspiral,null,2858447901
Inspiral,null,3012537613
Inspiral,null,3119603156
Inspiral,null,2596295036
Inspiral,null,2702185992
Inspiral,null,2375225703
Inspiral,null,3002249737
Inspiral,null,2364469520
Inspiral,null,3530136983
Inspiral,null,1364831577
Inspiral,null,3339580146
Inspiral,null,2662253787
Inspiral,null,3973547096
Inspiral,null,3490221748
Inspiral,null,3380786338
Inspiral,null,1699108190
Inspiral,null,3628318945
Inspiral,null,2434607890
Inspiral,null,2657445021
Inspiral,null,3390109544
Inspiral,null,2072392241
Inspiral,null,4560490088
Inspiral,null,2431808954
Inspiral,null,2626858276
Inspiral,null,4138940657
Inspiral,null,2108490614
Inspiral,null,3558357778
Inspiral,null,3711046964
Inspiral,null,3114730300
Inspiral,null,3647847762
Inspiral,null,2088468397
Inspiral,null,2965061343
Inspiral,null,2735606284
Inspiral,null,3412291992
Inspiral,null,2961795208
Inspiral,null,3159799983
Inspiral,null,2898094069
Inspiral,null,2924431666
Inspiral,null,3858380287
Inspiral,null,1989197332
Inspiral,null,3893543217
Inspiral,null,2614539186
Inspiral,null,2473761870
Inspiral,null,4031073060
Inspiral,null,2472802870
Inspiral,null,1434913301
Inspiral,null,3410252438
Thinca,null,3388265
Thinca,null,1221202
TmpltBank,null,404577136
TmpltBank,null,404566898
TmpltBank,null,404568506
TmpltBank,null,404533107
TmpltBank,null,404548628
TmpltBank,null,404535934
TmpltBank,null,404587225
TmpltBank,null,404539193
TmpltBank,null,404545792
TmpltBank,null,404543222
TmpltBank,null,404533470
TmpltBank,null,404552056
TmpltBank,null,404572187
TmpltBank,null,404550499
TmpltBank,null,404565759
TmpltBank,null,404533372
TmpltBank,null,404500442
TmpltBank,null,404581830
TmpltBank,null,404536259
TmpltBank,null,404572572
TmpltBank,null,404523859
TmpltBank,null,404539314
TmpltBank,null,404519179
TmpltBank,null,404547366
TmpltBank,null,404564749
TmpltBank,null,404553885
TmpltBank,null,404542947
TmpltBank,null,404546064
TmpltBank,null,404537433
TmpltBank,null,404556193
TmpltBank,null,404548595
TmpltBank,null,404535822
TmpltBank,null,404548376
TmpltBank,null,404543880
TmpltBank,null,404533902
TmpltBank,null,404513898
TmpltBank,null,404564196
TmpltBank,null,404500053
TmpltBank,null,404555293
TmpltBank,null,404530199
TmpltBank,null,404522724
TmpltBank,null,404541597
TmpltBank,null,404506633
TmpltBank,null,404529097
TmpltBank,null,404540747
TmpltBank,null,404470386
TmpltBank,null,404549424
TmpltBank,null,404496019
TmpltBank,null,404550933
TmpltBank,null,404551107
TmpltBank,null,404514335
TmpltBank,null,404519884
TmpltBank,null,404559807
TmpltBank,null,404522049
TmpltBank,null,404567253
TmpltBank,null,404558233
TmpltBank,null,404592567
TmpltBank,null,404572764
TmpltBank,null,404548636
TmpltBank,null,404539310
TmpltBank,null,404502760
TmpltBank,null,404584050
TmpltBank,null,404543034
TmpltBank,null,404558227
TmpltBank,null,404527804
TmpltBank,null,404550830
TmpltBank,null,404544451
TmpltBank,null,404544731
TmpltBank,null,404522878
TmpltBank,null,404542553
TmpltBank,null,404544249
TmpltBank,null,404528192
TmpltBank,null,404552606
TmpltBank,null,404527144
TmpltBank,null,404533521
TmpltBank,null,404545930
TmpltBank,null,404530223
TmpltBank,null,404506196
TmpltBank,null,404536796
TmpltBank,null,404559586
TmpltBank,null,404509612
TmpltBank,null,404474501
TmpltBank,null,404514482
TmpltBank,null,404576946
TmpltBank,null,404535055
TmpltBank,null,404544829
TmpltBank,null,404543314
TmpltBank,null,404511506
TmpltBank,null,404538874
TmpltBank,null,404558623
TmpltBank,null,404547080
TmpltBank,null,404502953
TmpltBank,null,404559342
TmpltBank,null,404579823
TmpltBank,null,404528368
TmpltBank,null,404522968
TmpltBank,null,404535505
TmpltBank,null,404520576
TmpltBank,null,404533306
TmpltBank,null,404545968
TmpltBank,null,404542874
TmpltBank,null,404512504
TmpltBank,null,404528819
TmpltBank,null,404564945
TmpltBank,null,404542216
TmpltBank,null,404520687
TmpltBank,null,404544226
TmpltBank,null,404545527
TmpltBank,null,404552274
TmpltBank,null,404545068
TmpltBank,null,404539204
TmpltBank,null,404555560
TmpltBank,null,404543206
TmpltBank,null,404521678
TmpltBank,null,404561784
TmpltBank,null,404518196
TmpltBank,null,404536516
TmpltBank,null,404550270
TmpltBank,null,404525229
TmpltBank,null,404541334
TmpltBank,null,404558728
TmpltBank,null,404572425
TmpltBank,null,404551454
TmpltBank,null,404561449
TmpltBank,null,404546932
TmpltBank,null,404544712
TmpltBank,null,404543392
TmpltBank,null,404526339
TmpltBank,null,404530044
TmpltBank,null,404550766
TmpltBank,null,404523890
TmpltBank,null,404518390
TmpltBank,null,404569562
TmpltBank,null,404525044
TmpltBank,null,404560022
TmpltBank,null,404540440
TmpltBank,null,404584086
TmpltBank,null,404540184
TmpltBank,null,404580729
TmpltBank,null,404559649
TmpltBank,null,404542506
TmpltBank,null,404560723
TmpltBank,null,404550411
TmpltBank,null,404540467
TmpltBank,null,404541260
TmpltBank,null,404587432
TmpltBank,null,404588546
TmpltBank,null,404529357
TmpltBank,null,404558865
TmpltBank,null,404534502
TmpltBank,null,404560188
TmpltBank,null,404560030
TmpltBank,null,404517887
TmpltBank,null,404544629
TmpltBank,null,404564118
TmpltBank,null,404546091
TmpltBank,null,404529542
TmpltBank,null,404529409
TmpltBank,null,404516464
TmpltBank,null,404539778
TmpltBank,null,404525765
TmpltBank,null,404569749
TmpltBank,null,404591732
TmpltBank,null,404593918
TmpltBank,null,404524667
TmpltBank,null,404515095
TmpltBank,null,404550618
TmpltBank,null,404550067
TmpltBank,null,404550244
TmpltBank,null,404503692
TmpltBank,null,404537210
TmpltBank,null,404529693
TmpltBank,null,404552418
TmpltBank,null,404566696
TmpltBank,null,404537622
TmpltBank,null,404568238
TmpltBank,null,404559130
TmpltBank,null,404541913
TmpltBank,null,404549104
TmpltBank,null,404507457
TmpltBank,null,404516780
TmpltBank,null,404548634
TmpltBank,null,404526032
TmpltBank,null,404532511
TmpltBank,null,404543393
TmpltBank,null,404512836
TmpltBank,null,404526517
TmpltBank,null,404553121
TmpltBank,null,404531080
TmpltBank,null,404539660
TmpltBank,null,404561931
TmpltBank,null,404554330
TmpltBank,null,404536159
TmpltBank,null,404527212
TmpltBank,null,404527248
TmpltBank,null,404533386
TmpltBank,null,404522647
TmpltBank,null,404517583
TmpltBank,null,404543530
TmpltBank,null,404573892
TmpltBank,null,404544005
TmpltBank,null,404523813
TmpltBank,null,404560869
TmpltBank,null,404541957
TmpltBank,null,404543098
TmpltBank,null,404554443
TmpltBank,null,404530887
TmpltBank,null,404528459
TmpltBank,null,404549458
TmpltBank,null,404547557
TmpltBank,null,404540369
TmpltBank,null,404542426
TmpltBank,null,404521280
TmpltBank,null,404559564
TmpltBank,null,404568740
TmpltBank,null,404560925
TmpltBank,null,404548869
TmpltBank,null,404562912
TmpltBank,null,404541924
TmpltBank,null,404529926
TmpltBank,null,404499872
TmpltBank,null,404541271
TmpltBank,null,404550606
TmpltBank,null,404530956
TmpltBank,null,404549564
TmpltBank,null,404573442
TmpltBank,null,404552386
TmpltBank,null,404573168
TmpltBank,null,404540640
TmpltBank,null,404521437
TmpltBank,null,404547484
TmpltBank,null,404570075
TmpltBank,null,404532483
TmpltBank,null,404553663
TmpltBank,null,404524970
TmpltBank,null,404559324
TmpltBank,null,404542861
TmpltBank,null,404535301
TmpltBank,null,404571542
TmpltBank,null,404551805
TmpltBank,null,404508771
TmpltBank,null,404562796
TmpltBank,null,404543088
TmpltBank,null,404522155
TmpltBank,null,404523489
TmpltBank,null,404516845
TmpltBank,null,404506661
TmpltBank,null,404577735
TmpltBank,null,404517382
TmpltBank,null,404495773
TmpltBank,null,404536506
TmpltBank,null,404518010
TmpltBank,null,404564033
TmpltBank,null,404536881
TmpltBank,null,404534337
TmpltBank,null,404578829
TmpltBank,null,404500562
TmpltBank,null,404532492
TmpltBank,null,404568782
TmpltBank,null,404557719
TmpltBank,null,404548444
TmpltBank,null,404514231
TmpltBank,null,404516368
TmpltBank,null,404511791
TmpltBank,null,404558016
TmpltBank,null,404524432
TmpltBank,null,404571358
TmpltBank,null,404546255
TmpltBank,null,404532462
TmpltBank,null,404567942
TmpltBank,null,404541401
TmpltBank,null,404539652
TmpltBank,null,404552972
TmpltBank,null,404529490
TmpltBank,null,404524167
TmpltBank,null,404533827
TmpltBank,null,404506131
TmpltBank,null,404530168
TmpltBank,null,404550579
TmpltBank,null,404534912
TmpltBank,null,404539573
TmpltBank,null,404547575
TmpltBank,null,404514045
TmpltBank,null,404555089
TmpltBank,null,404530318
TmpltBank,null,404554796
TmpltBank,null,404520221
TmpltBank,null,404521860
TmpltBank,null,404569256
TmpltBank,null,404534316
TmpltBank,null,404526176
TmpltBank,null,404574100
TmpltBank,null,404528467
TmpltBank,null,404532978
TmpltBank,null,404543669
TmpltBank,null,404536432
TmpltBank,null,404551750
TmpltBank,null,404580195
TmpltBank,null,404528208
TmpltBank,null,404550268
TmpltBank,null,404512228
TmpltBank,null,404526528
TmpltBank,null,404532813
TmpltBank,null,404536555
TmpltBank,null,404544214
TmpltBank,null,404546589
TmpltBank,null,404497685
TmpltBank,null,404552348
TmpltBank,null,404551273
TmpltBank,null,404568109
TmpltBank,null,404537310
TmpltBank,null,404534553
TmpltBank,null,404568238
TmpltBank,null,404557307
TmpltBank,null,404536841
TmpltBank,null,404514929
TmpltBank,null,404531177
TmpltBank,null,404550255
TmpltBank,null,404551142
TmpltBank,null,404540518
TmpltBank,null,404512328
TmpltBank,null,404552338
TmpltBank,null,404533310
TmpltBank,null,404560801
TmpltBank,null,404509370
TmpltBank,null,404556029
TmpltBank,null,404534176
TmpltBank,null,404561898
TmpltBank,null,404541310
TmpltBank,null,404539827
TmpltBank,null,404543134
TmpltBank,null,404532738
TmpltBank,null,404542869
TmpltBank,null,404542433
TmpltBank,null,404517795
TmpltBank,null,404547416
TmpltBank,null,404522229
TmpltBank,null,404546553
TmpltBank,null,404516863
TmpltBank,null,404523661
TmpltBank,null,404556412
TmpltBank,null,404536904
